*******************************************************************************
 Revised: July 31, 2013                  Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised Aug 15, 2018):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean temperature, K      = 270             Volume, km^3    = 1.08321 x 10^12
  Mean effect. IR temp, K  = 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Fri Oct  4 08:21:27 2019 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Earth (399)                     {source: DE431mx}
Center body name: Solar System Barycenter (0)     {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2019-Sep-27 00:00:00.0000 TDB
Stop  time      : A.D. 2020-Sep-27 00:00:00.0000 TDB
Step-size       : 1000 steps
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : AU-D                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2458825.236000000, A.D. 2019-Dec-07 17:39:50.4000,  2.506673239313679E-01,  9.592392006988246E-01, -2.399189895607620E-05, -1.690782144957661E-02,  4.367886740263030E-03, -1.035483828773133E-07,  5.726140124067208E-03,  9.914504284228459E-01, -4.880745111432350E-05,
2458825.602000000, A.D. 2019-Dec-08 02:26:52.8000,  2.444739258072315E-01,  9.608181459947777E-01, -2.403792547515807E-05, -1.693577055396294E-02,  4.260203807676957E-03, -1.478189569182107E-07,  5.726038350792341E-03,  9.914328069265528E-01, -4.747995624477247E-05,
2458825.968000000, A.D. 2019-Dec-08 11:13:55.2000,  2.382704229350044E-01,  9.623576512280497E-01, -2.409997948796575E-05, -1.696303893117598E-02,  4.152367934093994E-03, -1.910814781687509E-07,  5.725939414555094E-03,  9.914156766480968E-01, -4.612334137626447E-05,
2458826.334000000, A.D. 2019-Dec-08 20:00:57.6000,  2.320570641485758E-01,  9.638576611365027E-01, -2.417763786636897E-05, -1.698962830355676E-02,  4.044382987139776E-03, -2.330383779659522E-07,  5.725843375965170E-03,  9.913990480817216E-01, -4.473852665647082E-05,
2458826.700000000, A.D. 2019-Dec-09 04:48:00.0000,  2.258340976346694E-01,  9.653181218329109E-01, -2.427036697939062E-05, -1.701554048279283E-02,  3.936252607744822E-03, -2.733835464458049E-07,  5.725750293516008E-03,  9.913829313552531E-01, -4.332659796325070E-05,
2458827.066000000, A.D. 2019-Dec-09 13:35:02.4000,  2.196017709031423E-01,  9.667389807169169E-01, -2.437751977877297E-05, -1.704077735250361E-02,  3.827980182471870E-03, -3.118035829834660E-07,  5.725660223211017E-03,  9.913673361653809E-01, -4.188882894626157E-05,
2458827.432000000, A.D. 2019-Dec-09 22:22:04.8000,  2.133603307647944E-01,  9.681201863769909E-01, -2.449833344777807E-05, -1.706534084458276E-02,  3.719568816774130E-03, -3.479796288752103E-07,  5.725573218144478E-03,  9.913522717050940E-01, -4.042670168382013E-05,
2458827.798000000, A.D. 2019-Dec-10 07:09:07.2000,  2.071100233190010E-01,  9.694616884829667E-01, -2.463192783186200E-05, -1.708923290916734E-02,  3.611021310438620E-03, -3.815898111864954E-07,  5.725489328041132E-03,  9.913377465839649E-01, -3.894192497907298E-05,
2458828.164000000, A.D. 2019-Dec-10 15:56:09.6000,  2.008510939534900E-01,  9.707634376701881E-01, -2.477730487678545E-05, -1.711245547835171E-02,  3.502340136569788E-03, -4.123123053349499E-07,  5.725408598760456E-03,  9.913237687423164E-01, -3.743644926588053E-05,
2458828.530000000, A.D. 2019-Dec-11 00:43:12.0000,  1.945837873584866E-01,  9.720253854168344E-01, -2.493334929957403E-05, -1.713501042405675E-02,  3.393527425516586E-03, -4.398289978645689E-07,  5.725331071773976E-03,  9.913103453607200E-01, -3.591247708646622E-05,
2458828.896000000, A.D. 2019-Dec-11 09:30:14.4000,  1.883083475572406E-01,  9.732474839164713E-01, -2.509883070140544E-05, -1.715689951078877E-02,  3.284584955124098E-03, -4.638297010153405E-07,  5.725256783625947E-03,  9.912974827666172E-01, -3.437246815270700E-05,
2458829.262000000, A.D. 2019-Dec-11 18:17:16.8000,  1.820250179546204E-01,  9.744296859483936E-01, -2.527240731392035E-05, -1.717812434435805E-02,  3.175514148584711E-03, -4.840168385149461E-07,  5.725185765389862E-03,  9.912851863402175E-01, -3.281913811930887E-05,
2458829.628000000, A.D. 2019-Dec-12 03:04:19.2000,  1.757340414050086E-01,  9.755719447487375E-01, -2.545263152876737E-05, -1.719868631795222E-02,  3.066316080965517E-03, -5.001104896687198E-07,  5.725118042134831E-03,  9.912734604221014E-01, -3.125545038459163E-05,
2458829.994000000, A.D. 2019-Dec-12 11:51:21.6000,  1.694356603001651E-01,  9.766742138856949E-01, -2.563795731761046E-05, -1.721858655724266E-02,  2.956991495195831E-03, -5.118536489241666E-07,  5.725053632417036E-03,  9.912623082251729E-01, -2.968460049155616E-05,
2458830.360000000, A.D. 2019-Dec-12 20:38:24.0000,  1.631301166770733E-01,  9.777364471423807E-01, -2.582674959220337E-05, -1.723782586641722E-02,  2.847540827923793E-03, -5.190175334001046E-07,  5.724992547812140E-03,  9.912517317536963E-01, -2.810999301539440E-05,
2458830.726000000, A.D. 2019-Dec-13 05:25:26.4000,  1.568176523450617E-01,  9.787585984109708E-01, -2.601729548729916E-05, -1.725640467714824E-02,  2.737964245209563E-03, -5.214067542742583E-07,  5.724934792504304E-03,  9.912417317321364E-01, -2.653521117851753E-05,
2458831.092000000, A.D. 2019-Dec-13 14:12:28.8000,  1.504985090307600E-01,  9.797406216016327E-01, -2.620781748162813E-05, -1.727432300250359E-02,  2.628261687547897E-03, -5.188641616094106E-07,  5.724880362946605E-03,  9.912323075463618E-01, -2.496397980164110E-05,
2458831.458000000, A.D. 2019-Dec-13 22:59:31.2000,  1.441729285387287E-01,  9.806824705695011E-01, -2.639648820549002E-05, -1.729158039767735E-02,  2.518432923239108E-03, -5.112751777563390E-07,  5.724829247606006E-03,  9.912234571994896E-01, -2.340012255155970E-05,
2458831.824000000, A.D. 2019-Dec-14 07:46:33.6000,  1.378411529249617E-01,  9.815840990625041E-01, -2.658144671328280E-05, -1.730817592915816E-02,  2.408477608696519E-03, -4.985714522361580E-07,  5.724781426803631E-03,  9.912151772842281E-01, -2.184751474974978E-05,
2458832.190000000, A.D. 2019-Dec-14 16:33:36.0000,  1.315034246799331E-01,  9.824454606922681E-01, -2.676081594943613E-05, -1.732410815358398E-02,  2.298395353928767E-03, -4.807337000180409E-07,  5.724736872658194E-03,  9.912074629730827E-01, -2.031003323272021E-05,
2458832.556000000, A.D. 2019-Dec-15 01:20:38.4000,  1.251599869174800E-01,  9.832665089296329E-01, -2.693272108661312E-05, -1.733937510707927E-02,  2.188185791199632E-03, -4.577936232911761E-07,  5.724695549137110E-03,  9.912003080272035E-01, -1.879150488206996E-05,
2458832.922000000, A.D. 2019-Dec-15 10:07:40.8000,  1.188110835656172E-01,  9.840471971255564E-01, -2.709530839058989E-05, -1.735397430537680E-02,  2.077848644751669E-03, -4.298348610460654E-07,  5.724657412216336E-03,  9.911937048240649E-01, -1.729565547353331E-05,
2458833.288000000, A.D. 2019-Dec-15 18:54:43.2000,  1.124569595553573E-01,  9.847874785574209E-01, -2.724676425387132E-05, -1.736790275452121E-02,  1.967383799570987E-03, -3.969929555942620E-07,  5.724622410146691E-03,  9.911876444035733E-01, -1.582606034703544E-05,
2458833.654000000, A.D. 2019-Dec-16 03:41:45.6000,  1.060978610037676E-01,  9.854873065000392E-01, -2.738533403925456E-05, -1.738115697151265E-02,  1.856791367278406E-03, -3.594543704590026E-07,  5.724590483821275E-03,  9.911821165316865E-01, -1.438609827083240E-05,
2458834.020000000, A.D. 2019-Dec-16 12:28:48.0000,  9.973403538780524E-02,  9.861466343199976E-01, -2.750934040303967E-05, -1.739373301386504E-02,  1.746071747535068E-03, -3.174546306693110E-07,  5.724561567236074E-03,  9.911771097801638E-01, -1.297890957933229E-05,
2458834.386000000, A.D. 2019-Dec-16 21:15:50.4000,  9.336573170589417E-02,  9.867654155914601E-01, -2.761720079039736E-05, -1.740562651679705E-02,  1.635225683752852E-03, -2.712756859558128E-07,  5.724535588033852E-03,  9.911726116207377E-01, -1.160735930280637E-05,
2458834.752000000, A.D. 2019-Dec-17 06:02:52.8000,  8.699320062471066E-02,  9.873436042311889E-01, -2.770744384182080E-05, -1.741683273663164E-02,  1.524254312248481E-03, -2.212426153015262E-07,  5.724512468120320E-03,  9.911686085318018E-01, -1.027400572087776E-05,
2458835.118000000, A.D. 2019-Dec-17 14:49:55.2000,  8.061669460916861E-02,  9.878811546502749E-01, -2.777872449296809E-05, -1.742734659896233E-02,  1.413159204389958E-03, -1.677197983676430E-07,  5.724492124340921E-03,  9.911650861155904E-01, -8.981074439483731E-06,
2458835.484000000, A.D. 2019-Dec-17 23:36:57.6000,  7.423646803411196E-02,  9.883780219199950E-01, -2.782983759273445E-05, -1.743716275023540E-02,  1.301942401634948E-03, -1.111066757749758E-07,  5.724474469206700E-03,  9.911620292238611E-01, -7.730437823228193E-06,
2458835.850000000, A.D. 2019-Dec-18 08:24:00.0000,  6.785277727668559E-02,  9.888341619492154E-01, -2.785972991270323E-05, -1.744627561157320E-02,  1.190606443641032E-03, -5.183320800136086E-08,  5.724459411658307E-03,  9.911594220901757E-01, -6.523599415458061E-06,
2458836.216000000, A.D. 2019-Dec-18 17:11:02.4000,  6.146588078874452E-02,  9.892495316708693E-01, -2.786751045289984E-05, -1.745467943389368E-02,  1.079154389818507E-03,  9.644875757225071E-09,  5.724446857858084E-03,  9.911572484670474E-01, -5.361682859038064E-06,
2458836.582000000, A.D. 2019-Dec-19 01:58:04.8000,  5.507603914896169E-02,  9.896240892351955E-01, -2.785245898179268E-05, -1.746236835363280E-02,  9.675898347901871E-04,  7.285096900795130E-08,  5.724436712001274E-03,  9.911554917663966E-01, -4.245424794425575E-06,
2458836.948000000, A.D. 2019-Dec-19 10:45:07.2000,  4.868351509450386E-02,  9.899577942075898E-01, -2.781403276721159E-05, -1.746933644861450E-02,  8.559169182230825E-04,  1.372925716426827E-07,  5.724428877138467E-03,  9.911541352019545E-01, -3.175171252278050E-06,
2458837.314000000, A.D. 2019-Dec-19 19:32:09.6000,  4.228857353227356E-02,  9.902506077690856E-01, -2.775187147208645E-05, -1.747557779381205E-02,  7.441403294175148E-04,  2.024663370036868E-07,  5.724423256002345E-03,  9.911531619324050E-01, -2.150877162183055E-06,
2458837.680000000, A.D. 2019-Dec-20 04:19:12.0000,  3.589148152978198E-02,  9.905024929175958E-01, -2.766580019209611E-05, -1.748108651687976E-02,  6.322653069011598E-04,  2.678631676103505E-07,  5.724419751832349E-03,  9.911525552041780E-01, -1.172108748297469E-06,
2458838.046000000, A.D. 2019-Dec-20 13:06:14.4000,  2.949250828574913E-02,  9.907134146681081E-01, -2.755583062262724E-05, -1.748585685339278E-02,  5.202976331048634E-04,  3.329733524083104E-07,  5.724418269191344E-03,  9.911522984928459E-01, -2.380487547395245E-07,
2458838.412000000, A.D. 2019-Dec-20 21:53:16.8000,  2.309192508055122E-02,  9.908833402500146E-01, -2.742216033726294E-05, -1.748988320171022E-02,  4.082436240231453E-04,  3.972917386334625E-07,  5.724418714768124E-03,  9.911523756420738E-01,  6.524953858126931E-07,
2458838.778000000, A.D. 2019-Dec-21 06:40:19.2000,  1.669000520668317E-02,  9.910122392997079E-01, -2.726517016928474E-05, -1.749316017727641E-02,  2.961101136131768E-04,  4.603229241083200E-07,  5.724420998159340E-03,  9.911527709990072E-01,  1.501080180320516E-06,
2458839.144000000, A.D. 2019-Dec-21 15:27:21.6000,  1.028702387950023E-02,  9.911000840464514E-01, -2.708541969389701E-05, -1.749568266601023E-02,  1.839044325883455E-04,  5.215864420251026E-07,  5.724425032623679E-03,  9.911534695448534E-01,  2.309611139314559E-06,
2458839.510000000, A.D. 2019-Dec-22 00:14:24.0000,  3.883258128667411E-03,  9.911468494894060E-01, -2.688364082013833E-05, -1.749744587622381E-02,  7.163438123672761E-05,  5.806218914785679E-07,  5.724430735800378E-03,  9.911544570192878E-01,  3.080323876152056E-06,
2458839.876000000, A.D. 2019-Dec-22 09:01:26.4000, -2.521013329007590E-03,  9.911525135635632E-01, -2.666072952520134E-05, -1.749844538828614E-02, -4.069180404528515E-05,  6.369939455619508E-07,  5.724438030383215E-03,  9.911557200371539E-01,  3.815760874583196E-06,
2458840.242000000, A.D. 2019-Dec-22 17:48:28.8000, -8.925510234356764E-03,  9.911170572922556E-01, -2.641773579182222E-05, -1.749867720103433E-02, -1.530654906641728E-04,  6.902971473934985E-07,  5.724446844740626E-03,  9.911572461958297E-01,  4.518743667132031E-06,
2458840.608000000, A.D. 2019-Dec-23 02:35:31.2000, -1.532995094684960E-02,  9.910404649238871E-01, -2.615585184521032E-05, -1.749813777376728E-02, -2.654776961113838E-04,  7.401603859612444E-07,  5.724457113472039E-03,  9.911590241715582E-01,  5.192340347903734E-06,
2458840.974000000, A.D. 2019-Dec-23 11:22:33.6000, -2.173405261996058E-02,  9.909227240506048E-01, -2.587639882842143E-05, -1.749682406256135E-02, -3.779191402407798E-04,  7.862509309995904E-07,  5.724468777890726E-03,  9.911610438030475E-01,  5.839828583348056E-06,
2458841.340000000, A.D. 2019-Dec-23 20:09:36.0000, -2.813753138859584E-02,  9.907638257068530E-01, -2.558081210164508E-05, -1.749473354964754E-02, -4.903803028225681E-04,  8.282779015701695E-07,  5.724481786424099E-03,  9.911632961607797E-01,  6.464654562324491E-06,
2458841.706000000, A.D. 2019-Dec-24 04:56:38.4000, -3.454010256582373E-02,  9.905637644460482E-01, -2.527062539301021E-05, -1.749186426469793E-02, -6.028514853019229E-04,  8.659950483123638E-07,  5.724496094923523E-03,  9.911657736006567E-01,  7.070388617107643E-06,
2458842.072000000, A.D. 2019-Dec-24 13:43:40.8000, -4.094148084576889E-02,  9.903225383940921E-01, -2.494745407378588E-05, -1.748821479708770E-02, -7.153228753657111E-04,  8.992027450426002E-07,  5.724511666877687E-03,  9.911684698009404E-01,  7.660678518993015E-06,
2458842.438000000, A.D. 2019-Dec-24 22:30:43.2000, -4.734138050924278E-02,  9.900401492789892E-01, -2.461297786143290E-05, -1.748378429851438E-02, -8.277846126581985E-04,  9.277491108851346E-07,  5.724528473525853E-03,  9.911713797818633E-01,  8.239201678370900E-06,
2458842.804000000, A.D. 2019-Dec-25 07:17:45.6000, -5.373951562852740E-02,  9.897166024364802E-01, -2.426892327871522E-05, -1.747857247574892E-02, -9.402268538185143E-04,  9.515302178630765E-07,  5.724546493870109E-03,  9.911744999077503E-01,  8.809617632672679E-06,
2458843.170000000, A.D. 2019-Dec-25 16:04:48.0000, -6.013560026772505E-02,  9.893519067922799E-01, -2.391704620559628E-05, -1.747257957372713E-02, -1.052639834958681E-03,  9.704893780115113E-07,  5.724565714588781E-03,  9.911778278720246E-01,  9.375522269805451E-06,
2458843.536000000, A.D. 2019-Dec-26 00:51:50.4000, -6.652934867524432E-02,  9.889460748221981E-01, -2.355911485536635E-05, -1.746580634963077E-02, -1.165013929771352E-03,  9.846155454008791E-07,  5.724586129856149E-03,  9.911813626659941E-01,  9.940405200060340E-06,
2458843.902000000, A.D. 2019-Dec-26 09:38:52.8000, -7.292047546530631E-02,  9.884991224920439E-01, -2.319689348786977E-05, -1.745825403901420E-02, -1.277339701646000E-03,  9.939409082828038E-07,  5.724607741076553E-03,  9.911851045328127E-01,  1.050761155885980E-05,
2458844.268000000, A.D. 2019-Dec-26 18:25:55.2000, -7.930869578580597E-02,  9.880110691797570E-01, -2.283212713465111E-05, -1.744992431537256E-02, -1.389607948464793E-03,  9.985377816142450E-07,  5.724630556543380E-03,  9.911890549084358E-01,  1.108030930800137E-05,
2458844.634000000, A.D. 2019-Dec-27 03:12:57.6000, -8.569372547042295E-02,  9.874819375826396E-01, -2.246652756910301E-05, -1.744081924479278E-02, -1.501809739117788E-03,  9.985149376567456E-07,  5.724654591035475E-03,  9.911932163517411E-01,  1.166146282498780E-05,
2458845.000000000, A.D. 2019-Dec-27 12:00:00.0000, -9.207528117350498E-02,  9.869117536128259E-01, -2.210176069916728E-05, -1.743094123746590E-02, -1.613936441188163E-03,  9.940135303566522E-07,  5.724679865364811E-03,  9.911975924662101E-01,  1.225381325452273E-05,
2458845.366000000, A.D. 2019-Dec-27 20:47:02.4000, -9.845308048690604E-02,  9.863005462842631E-01, -2.173943550122249E-05, -1.742029299786386E-02, -1.725979739677938E-03,  9.852027770862793E-07,  5.724706405889942E-03,  9.912021878156849E-01,  1.285986577026594E-05,
2458845.732000000, A.D. 2019-Dec-28 05:34:04.8000, -1.048268420386098E-01,  9.856483475944432E-01, -2.138109455357820E-05, -1.740887747530320E-02, -1.837931647039588E-03,  9.722755591767933E-07,  5.724734244009707E-03,  9.912070078367057E-01,  1.348188358541516E-05,
2458846.098000000, A.D. 2019-Dec-28 14:21:07.2000, -1.111962855735702E-01,  9.849551924039645E-01, -2.102820617211581E-05, -1.739669781645000E-02, -1.949784505123612E-03,  9.554440918609664E-07,  5.724763415651042E-03,  9.912120587498293E-01,  1.412188827803670E-05,
2458846.464000000, A.D. 2019-Dec-28 23:08:09.6000, -1.175611320177295E-01,  9.842211183167282E-01, -2.068215809742539E-05, -1.738375732108629E-02, -2.061530979927715E-03,  9.349357964463517E-07,  5.724793960763603E-03,  9.912173474721238E-01,  1.478166577717422E-05,
2458846.830000000, A.D. 2019-Dec-29 07:55:12.0000, -1.239211035266081E-01,  9.834461655632152E-01, -2.034425263925891E-05, -1.737005940218346E-02, -2.173164050229937E-03,  9.109894849903972E-07,  5.724825922832325E-03,  9.912228815327719E-01,  1.546277719674010E-05,
2458847.196000000, A.D. 2019-Dec-29 16:42:14.4000, -1.302759235201882E-01,  9.826303768888526E-01, -2.001570314477529E-05, -1.735560755103798E-02, -2.284676991305305E-03,  8.838519426958953E-07,  5.724859348417179E-03,  9.912286689933836E-01,  1.616657360723669E-05,
2458847.562000000, A.D. 2019-Dec-30 01:29:16.8000, -1.366253167060396E-01,  9.817737974490592E-01, -1.969763163807720E-05, -1.734040530793938E-02, -2.396063354968646E-03,  8.537749676830414E-07,  5.724894286727530E-03,  9.912347183742953E-01,  1.689421379663285E-05,
2458847.928000000, A.D. 2019-Dec-30 10:16:19.2000, -1.429690090927583E-01,  9.808764747120730E-01, -1.939106745144623E-05, -1.732445623857868E-02, -2.507316947166483E-03,  8.210129035132598E-07,  5.724930789236317E-03,  9.912410385877709E-01,  1.764668408256749E-05,
2458848.294000000, A.D. 2019-Dec-30 19:03:21.6000, -1.493067279958207E-01,  9.799384583702553E-01, -1.909694666858336E-05, -1.730776391617671E-02, -2.618431804272041E-03,  7.858206779682420E-07,  5.724968909337529E-03,  9.912476388786929E-01,  1.842481928771131E-05,
2458848.660000000, A.D. 2019-Dec-31 03:50:24.0000, -1.556382020379139E-01,  9.789598002601453E-01, -1.881611219264125E-05, -1.729033190912308E-02, -2.729402169130888E-03,  7.484523430103213E-07,  5.725008702048523E-03,  9.912545287730211E-01,  1.922932407011202E-05,
2458849.026000000, A.D. 2019-Dec-31 12:37:26.4000, -1.619631611456968E-01,  9.779405542911869E-01, -1.854931426094922E-05, -1.727216377376207E-02, -2.840222467770612E-03,  7.091600938931952E-07,  5.725050223757155E-03,  9.912617180340103E-01,  2.006079390196124E-05,
2458849.392000000, A.D. 2019-Dec-31 21:24:28.8000, -1.682813365447985E-01,  9.768807763827249E-01, -1.829721123410866E-05, -1.725326305189406E-02, -2.950887287631262E-03,  6.681937415059010E-07,  5.725093532012311E-03,  9.912692166259411E-01,  2.091973502121223E-05,
2458849.758000000, A.D. 2020-Jan-01 06:11:31.2000, -1.745924607546781E-01,  9.757805244085990E-01, -1.806037050237702E-05, -1.723363327241725E-02, -3.061391357897491E-03,  6.258005900200480E-07,  5.725138685355096E-03,  9.912770346848915E-01,  2.180658291003216E-05,
2458850.124000000, A.D. 2020-Jan-01 14:58:33.6000, -1.808962675847583E-01,  9.746398581484615E-01, -1.783926936983924E-05, -1.721327795655443E-02, -3.171729532537742E-03,  5.822256786333611E-07,  5.725185743187111E-03,  9.912851824959301E-01,  2.272171880813167E-05,
2458850.490000000, A.D. 2020-Jan-01 23:45:36.0000, -1.871924921330369E-01,  9.734588392447355E-01, -1.763429579026261E-05, -1.719220062605858E-02, -3.281896776481817E-03,  5.377123377186555E-07,  5.725234765671230E-03,  9.912936704759360E-01,  2.366548390709843E-05,
2458850.856000000, A.D. 2020-Jan-02 08:32:38.4000, -1.934808707881513E-01,  9.722375311640062E-01, -1.744574884994714E-05, -1.717040481377773E-02, -3.391888155285337E-03,  4.925030067165132E-07,  5.725285813659670E-03,  9.913025091611429E-01,  2.463819092348846E-05,
2458851.222000000, A.D. 2020-Jan-02 17:19:40.8000, -1.997611412356473E-01,  9.709759991615132E-01, -1.727383891136041E-05, -1.714789407595568E-02, -3.501698828557883E-03,  4.468402603342038E-07,  5.725338948643497E-03,  9.913117091983997E-01,  2.564013279043865E-05,
2458851.588000000, A.D. 2020-Jan-03 02:06:43.2000, -2.060330424689708E-01,  9.696743102473245E-01, -1.711868735201495E-05, -1.712467200563789E-02, -3.611324047367831E-03,  4.009679880387107E-07,  5.725394232717290E-03,  9.913212813390494E-01,  2.667158824034098E-05,
2458851.954000000, A.D. 2020-Jan-03 10:53:45.6000, -2.122963148054714E-01,  9.683325331527098E-01, -1.698032585157295E-05, -1.710074224653855E-02, -3.720759155781475E-03,  3.551326699449103E-07,  5.725451728552114E-03,  9.913312364342500E-01,  2.773282407399834E-05,
2458852.320000000, A.D. 2020-Jan-03 19:40:48.0000, -2.185506999074635E-01,  9.669507382951764E-01, -1.685869520362115E-05, -1.707610850670351E-02, -3.829999596641629E-03,  3.095846895031607E-07,  5.725511499369630E-03,  9.913415854304936E-01,  2.882409392862284E-05,
2458852.686000000, A.D. 2020-Jan-04 04:27:50.4000, -2.247959408081462E-01,  9.655289977406049E-01, -1.675364364977497E-05, -1.705077457127132E-02, -3.939040921635524E-03,  2.645796197196404E-07,  5.725573608909747E-03,  9.913523393640029E-01,  2.994563337284090E-05,
2458853.052000000, A.D. 2020-Jan-04 13:14:52.8000, -2.310317819419150E-01,  9.640673851609168E-01, -1.666492475867326E-05, -1.702474431359246E-02, -4.047878805636483E-03,  2.203794149522230E-07,  5.725638121383889E-03,  9.913635093526408E-01,  3.109765117743226E-05,
2458853.418000000, A.D. 2020-Jan-04 22:01:55.2000, -2.372579691783247E-01,  9.625659757857260E-01, -1.659219489608167E-05, -1.699802170391585E-02, -4.156509065221642E-03,  1.772534346204865E-07,  5.725705101405653E-03,  9.913751065839059E-01,  3.228031664232997E-05,
2458853.784000000, A.D. 2020-Jan-05 06:48:57.6000, -2.434742498586567E-01,  9.610248463464740E-01, -1.653501036449635E-05, -1.697061081479861E-02, -4.264927681161784E-03,  1.354792189130953E-07,  5.725774613890447E-03,  9.913871422975518E-01,  3.349374291042897E-05,
2458854.150000000, A.D. 2020-Jan-05 15:36:00.0000, -2.496803728337325E-01,  9.594440750116617E-01, -1.649282431613925E-05, -1.694251582234454E-02, -4.373130824542921E-03,  9.534293028426563E-08,  5.725846723915621E-03,  9.913996277613727E-01,  3.473796627412416E-05,
2458854.516000000, A.D. 2020-Jan-06 00:23:02.4000, -2.558760885012741E-01,  9.578237413119257E-01, -1.646498358014094E-05, -1.691374100234194E-02, -4.481114886007867E-03,  5.713936908819847E-08,  5.725921496532683E-03,  9.914125742386881E-01,  3.601292158804355E-05,
2458854.882000000, A.D. 2020-Jan-06 09:10:04.8000, -2.620611488407758E-01,  9.561639260539515E-01, -1.645072557623313E-05, -1.688429072036210E-02, -4.588876507397406E-03,  2.117146826118493E-08,  5.725998996523675E-03,  9.914259929461604E-01,  3.731841404688404E-05,
2458855.248000000, A.D. 2020-Jan-06 17:57:07.2000, -2.682353074435062E-01,  9.544647112225084E-01, -1.644917552308196E-05, -1.685416941491494E-02, -4.696412614826378E-03, -1.225082800120870E-08,  5.726079288094382E-03,  9.914398950006774E-01,  3.865408777416017E-05,
2458855.614000000, A.D. 2020-Jan-07 02:44:09.6000, -2.743983195349504E-01,  9.527261798703005E-01, -1.645934418380788E-05, -1.682338157285185E-02, -4.803720451956824E-03, -4.281239148967951E-08,  5.726162434498384E-03,  9.914542913542566E-01,  4.001939189612841E-05,
2458855.980000000, A.D. 2020-Jan-07 11:31:12.0000, -2.805499419867294E-01,  9.509484159958315E-01, -1.648012642156839E-05, -1.679193169637768E-02, -4.910797611941459E-03, -7.019552106564504E-08,  5.726248497587508E-03,  9.914691927162098E-01,  4.141354504054896E-05,
2458856.346000000, A.D. 2020-Jan-07 20:18:14.4000, -2.866899333148486E-01,  9.491315044100952E-01, -1.651030086333089E-05, -1.675982426129833E-02, -5.017642066227197E-03, -9.408339490728281E-08,  5.726337537286648E-03,  9.914846094622108E-01,  4.283549949099316E-05,
2458856.712000000, A.D. 2020-Jan-08 05:05:16.8000, -2.928180536610531E-01,  9.472755305936078E-01, -1.654853098570070E-05, -1.672706366649842E-02, -5.124252188159166E-03, -1.141643907380903E-07,  5.726429610993760E-03,  9.915005515304077E-01,  4.428390652545343E-05,
2458857.078000000, A.D. 2020-Jan-08 13:52:19.2000, -2.989340647541513E-01,  9.453805805460929E-01, -1.659336793975723E-05, -1.669365417511707E-02, -5.230626769146737E-03, -1.301372598285522E-07,  5.726524772909409E-03,  9.915170283053371E-01,  4.575708474612460E-05,
2458857.444000000, A.D. 2020-Jan-08 22:39:21.6000, -3.050377298484364E-01,  9.434467406319618E-01, -1.664325541591410E-05, -1.665959984845820E-02, -5.336765025085455E-03, -1.417170893867338E-07,  5.726623073304305E-03,  9.915340484911033E-01,  4.725299343119373E-05,
